CUSTOMER_ID,FIRST_NAME,LAST_NAME,CITY,COUNTRY,POSTAL_CODE,PREFERRED_LANGUAGE,GENDER,FAVOURITE_BRAND,MARITAL_STATUS,CHILDREN_COUNT,SIGN_UP_DATE,BIRTHDAY_DATE,E_MAIL,PHONE_NUMBER
550,Kamari,Nicholson,Cape Town,South Africa,8005,English,Female,,Single,0,2019-06-26,1991-11-14,Kamari.Nicholson@gmail.com,216-974-5765
609,Kendall,Norris,Cape Town,South Africa,8005,English,Female,,Single,0,2020-02-24,2004-07-28,Kendall.Norris@gmail.com,392-664-3860
490,Evelin,Pena,Hamburg,Germany,21129,German,Female,,Married,1,2021-12-23,1943-09-24,Evelin.Pena@ymail.com,107-823-7774
287,Kaylin,Walter,Hamburg,Germany,21129,German,Female,,Single,0,2020-08-09,1942-05-31,Kaylin.Walter@ymail.com,415-082-0934
294,Danika,Harmon,Krakow,Poland,31-5,Polish,Female,,Single,0,2021-08-08,1968-05-13,Danika.Harmon@aol.com,653-911-3565
370,Delilah,Walton,Krakow,Poland,31-5,Polish,Female,,Single,0,2020-11-15,1962-04-12,Delilah.Walton@aol.com,831-512-6105
584,Felix,Harding,Krakow,Poland,31-5,Polish,Female,,Divorced/Seperated,1,2019-05-29,1987-08-26,Felix.Harding@hotmail.com,058-972-2155
258,Jacqueline,Harper,Krakow,Poland,31-5,Polish,Female,,Divorced/Seperated,2,2021-05-18,1989-07-28,Jacqueline.Harper@gmail.com,765-751-7956
309,Elsa,Rich,Krakow,Poland,31-5,Polish,Male,,Single,0,2019-05-17,2003-08-09,Elsa.Rich@gmail.com,016-805-4189
321,Solomon,Lloyd,Krakow,Poland,31-5,Polish,Male,,Married,2,2022-02-11,1999-03-13,Solomon.Lloyd@gmail.com,672-347-9932
336,Garrett,Hubbard,Krakow,Poland,31-5,Polish,Male,,Married,2,2019-07-24,1996-08-04,Garrett.Hubbard@gmail.com,936-552-0309
366,Natalia,Roman,Krakow,Poland,31-5,Polish,Female,,Single,0,2021-10-01,1990-08-28,Natalia.Roman@gmail.com,430-631-3854
483,Trey,Ellis,Krakow,Poland,31-5,Polish,Female,,Single,0,2022-02-08,2004-09-19,Trey.Ellis@gmail.com,393-309-3185
681,Evelyn,Todd,Krakow,Poland,31-5,Polish,Female,,Undisclosed,Undisclosed,2021-07-09,1994-03-26,Evelyn.Todd@gmail.com,665-895-5305
474,Nina,Summers,Krakow,Poland,31-5,Polish,Female,,Undisclosed,Undisclosed,2021-12-12,1975-05-09,Nina.Summers@hotmail.com,077-124-9106
618,Alberto,Molina,Krakow,Poland,31-5,Polish,Female,,Single,0,2020-05-25,1979-12-31,Alberto.Molina@hotmail.com,264-583-8769
688,Geovanni,Vasquez,Krakow,Poland,31-5,Polish,Female,,Single,0,2019-04-17,1980-08-12,Geovanni.Vasquez@hotmail.com,130-630-1819
703,Aron,Medina,Krakow,Poland,31-5,Polish,Undisclosed,,Married,0,2021-11-27,1974-08-30,Aron.Medina@hotmail.com,457-296-5489
737,Lincoln,Blair,Krakow,Poland,31-5,Polish,Male,,Undisclosed,Undisclosed,2021-08-21,1985-02-09,Lincoln.Blair@hotmail.com,862-859-2089
310,Dylan,Blevins,Krakow,Poland,31-5,Polish,Female,,Single,0,2021-04-17,1959-11-20,Dylan.Blevins@aol.com,164-893-4583
434,Jamal,Lynch,Krakow,Poland,31-5,Polish,Male,,Single,0,2019-05-22,1962-07-21,Jamal.Lynch@aol.com,313-906-1787
585,Jamison,Crawford,Krakow,Poland,31-5,Polish,Female,,Divorced/Seperated,3,2019-04-18,1960-06-19,Jamison.Crawford@aol.com,943-988-3637
259,Amare,Wise,Krakow,Poland,31-5,Polish,Female,,Married,3,2022-01-03,1941-08-01,Amare.Wise@ymail.com,045-628-0797
418,Gabrielle,Hahn,Krakow,Poland,31-5,Polish,Male,,Single,0,2019-04-21,1944-02-06,Gabrielle.Hahn@ymail.com,484-355-8288
515,Cameron,Rush,Krakow,Poland,31-5,Polish,Male,,Single,0,2021-09-27,1953-08-31,Cameron.Rush@ymail.com,298-022-9292
284,Jaylen,Alvarez,Krakow,Poland,31-5,Polish,Female,,Married,2,2021-09-18,2004-06-29,Jaylen.Alvarez@gmail.com,575-544-0074
548,Shayna,Crane,Krakow,Poland,31-5,Polish,Male,,Married,4,2022-01-27,1989-05-22,Shayna.Crane@gmail.com,594-155-4580
714,Briana,Mora,Krakow,Poland,31-5,Polish,Undisclosed,,Married,2,2021-03-14,2004-07-27,Briana.Mora@gmail.com,921-552-0801
729,Vicente,Patrick,Krakow,Poland,31-5,Polish,Male,,Undisclosed,Undisclosed,2019-12-20,1993-10-17,Vicente.Patrick@gmail.com,787-472-6572
297,Cecilia,Stark,Krakow,Poland,31-5,Polish,Female,,Single,0,2021-01-27,1979-03-16,Cecilia.Stark@hotmail.com,772-796-2481
380,Terrance,Kaiser,Krakow,Poland,31-5,Polish,Female,,Single,0,2022-06-19,1981-01-06,Terrance.Kaiser@hotmail.com,864-324-4588
381,Sonia,Camacho,Krakow,Poland,31-5,Polish,Undisclosed,,Married,2,2019-02-16,1978-02-26,Sonia.Camacho@hotmail.com,024-971-9484
402,William,Dunlap,Krakow,Poland,31-5,Polish,Male,,Undisclosed,Undisclosed,2019-02-19,1977-11-14,William.Dunlap@hotmail.com,403-766-1642
470,Addisyn,Adams,Krakow,Poland,31-5,Polish,Undisclosed,,Single,0,2021-07-31,1970-04-28,Addisyn.Adams@hotmail.com,723-167-4483
480,Cullen,Riley,Krakow,Poland,31-5,Polish,Male,,Single,0,2019-10-28,1973-05-21,Cullen.Riley@hotmail.com,385-675-7528
588,Saniyah,Moses,Krakow,Poland,31-5,Polish,Male,,Married,2,2020-05-02,1971-02-01,Saniyah.Moses@hotmail.com,075-740-8671
752,Shamar,Martin,Krakow,Poland,31-5,Polish,Male,,Single,0,2020-03-10,1983-12-29,Shamar.Martin@hotmail.com,548-669-0983
484,Moshe,Suarez,Krakow,Poland,31-5,Polish,Male,,Undisclosed,Undisclosed,2020-10-20,1959-03-11,Moshe.Suarez@aol.com,366-930-5909
695,Davon,Maynard,Krakow,Poland,31-5,Polish,Female,,Married,4,2021-09-01,1969-11-02,Davon.Maynard@aol.com,146-226-9992
710,Ethen,George,Krakow,Poland,31-5,Polish,Female,,Single,0,2021-03-18,1965-07-24,Ethen.George@aol.com,563-808-1592
646,Aidyn,Holder,Krakow,Poland,31-5,Polish,Male,,Divorced/Seperated,1,2020-10-07,1945-09-26,Aidyn.Holder@ymail.com,420-704-3081
699,Natalee,Deleon,Krakow,Poland,31-5,Polish,Male,,Married,3,2021-03-12,1946-12-08,Natalee.Deleon@ymail.com,931-164-0041
292,Melissa,Sloan,Krakow,Poland,31-5,Polish,Female,,Single,0,2021-02-10,1998-08-02,Melissa.Sloan@gmail.com,141-998-6417
338,Isaias,Horn,Krakow,Poland,31-5,Polish,Undisclosed,,Single,0,2021-04-26,1994-01-26,Isaias.Horn@gmail.com,107-006-2460
439,Cailyn,Briggs,Krakow,Poland,31-5,Polish,Female,,Undisclosed,Undisclosed,2019-03-11,1999-01-13,Cailyn.Briggs@gmail.com,967-667-9738
566,Zariah,Mata,Krakow,Poland,31-5,Polish,Male,,Single,0,2020-12-12,1989-05-22,Zariah.Mata@gmail.com,347-824-7935
693,Bernard,Hubbard,Krakow,Poland,31-5,Polish,Male,,Single,0,2020-03-03,1997-01-27,Bernard.Hubbard@gmail.com,377-845-6994
696,Emilie,Park,Krakow,Poland,31-5,Polish,Male,,Divorced/Seperated,1,2019-08-10,1991-03-06,Emilie.Park@gmail.com,493-978-9493
862,Christina,Delgado,Toronto,Canada,M4C 0A2,English,Male,,Single,1,2021-09-21,1986-06-14,Christina.Delgado@hotmail.com,998-464-0409
900,Reyna,Golden,Toronto,Canada,M3C 0J1,English,Male,,Single,0,2020-04-04,1976-02-07,Reyna.Golden@hotmail.com,818-669-8646
911,Logan,Gallagher,San Mateo,United States,94497,English,Male,,Married,4,2022-02-08,1987-02-26,Logan.Gallagher@hotmail.com,709-691-3691
919,Jadiel,Walter,Toronto,Canada,M3C 0C1,English,Female,,Married,4,2022-01-06,1981-09-09,Jadiel.Walter@hotmail.com,409-853-2855
939,Benjamin,Weaver,San Mateo,United States,94497,English,Male,,Single,2,2021-07-24,1975-11-21,Benjamin.Weaver@hotmail.com,934-268-7819
940,Isai,Williams,San Mateo,United States,94404,English,Undisclosed,,Divorced/Seperated,2,2022-02-14,1981-02-21,Isai.Williams@hotmail.com,744-541-1033
971,Halle,Rodgers,Toronto,Canada,M3C 0C1,English,Male,,Single,0,2019-05-26,1980-01-07,Halle.Rodgers@hotmail.com,131-510-8555
979,Eric,Maddox,Toronto,Canada,M4C 3B7,English,Female,,Single,0,2021-11-28,1988-06-12,Eric.Maddox@hotmail.com,304-751-0291
1004,Brynlee,Ruiz,San Mateo,United States,94402,English,Male,,Married,0,2020-02-20,1976-12-15,Brynlee.Ruiz@hotmail.com,584-770-3675
1025,Shaylee,Cameron,Toronto,Canada,M4C 1L8,English,Male,,Married,3,2019-03-11,1973-03-11,Shaylee.Cameron@hotmail.com,084-347-8292
1038,German,Ruiz,Toronto,Canada,M3C 0C1,English,Female,,Single,0,2021-11-07,1973-03-04,German.Ruiz@hotmail.com,346-689-4612
1059,Cameron,Bond,San Mateo,United States,94402,English,Male,,Married,2,2020-04-05,1986-01-01,Cameron.Bond@hotmail.com,583-668-9013
1150,Ashlyn,Mayer,Toronto,Canada,M4C 3J6,English,Undisclosed,,Married,2,2022-05-19,1986-02-23,Ashlyn.Mayer@hotmail.com,702-681-9564
1156,Melany,Drake,San Mateo,United States,94010,English,Male,,Married,0,2019-11-19,1983-11-11,Melany.Drake@hotmail.com,013-940-4399
1168,Ty,Ramsey,San Mateo,United States,94010,English,Female,,Undisclosed,Undisclosed,2021-01-23,1974-06-18,Ty.Ramsey@hotmail.com,617-906-2997
1217,Danna,Haas,San Mateo,United States,94010,English,Female,,Single,0,2021-08-28,1980-09-28,Danna.Haas@hotmail.com,556-921-0745
1289,Atticus,Dennis,San Mateo,United States,94402,English,Male,,Single,0,2019-04-30,1984-07-28,Atticus.Dennis@hotmail.com,047-949-8319
1303,Emma,Duran,Toronto,Canada,M4C 3B7,English,Undisclosed,,Married,2,2020-07-20,1985-05-12,Emma.Duran@hotmail.com,044-846-7980
1326,Cecilia,Dougherty,Toronto,Canada,M4C 1X6,English,Female,,Married,2,2022-03-01,1986-11-17,Cecilia.Dougherty@hotmail.com,032-882-8649
1334,Gia,Bentley,Toronto,Canada,M3C 0J1,English,Female,,Married,4,2019-05-30,1977-08-28,Gia.Bentley@hotmail.com,495-009-0807
1413,Anthony,Norris,San Mateo,United States,94404,English,Female,,Single,0,2020-05-15,1982-04-11,Anthony.Norris@hotmail.com,510-581-2025
1415,Collin,Wiggins,San Mateo,United States,94010,English,Male,,Single,0,2022-02-27,1977-12-17,Collin.Wiggins@hotmail.com,317-356-8739
1493,Eileen,Smith,Toronto,Canada,M3C 0C1,English,Female,,Married,4,2021-02-26,1984-11-05,Eileen.Smith@hotmail.com,420-924-5205
1605,Christian,Finley,Toronto,Canada,M4C 1L8,English,Undisclosed,,Single,0,2021-07-04,1983-09-30,Christian.Finley@hotmail.com,135-394-2646
1622,Gunnar,Saunders,Toronto,Canada,M4C 1X6,English,Female,,Single,2,2019-11-30,1984-07-12,Gunnar.Saunders@hotmail.com,322-202-6795
1640,Meredith,Mayer,San Mateo,United States,94403,English,Male,,Single,0,2021-07-21,1981-08-08,Meredith.Mayer@hotmail.com,432-858-0204
1666,Celeste,Blanchard,Toronto,Canada,M3C 0C1,English,Female,,Married,3,2022-05-13,1970-03-12,Celeste.Blanchard@hotmail.com,069-835-6409
1669,Ashley,Avila,Toronto,Canada,M4C 3B7,English,Undisclosed,,Married,2,2022-01-26,1976-11-28,Ashley.Avila@hotmail.com,656-132-8100
1679,Andre,Wade,San Mateo,United States,94401,English,Undisclosed,,Divorced/Seperated,2,2019-08-29,1973-09-09,Andre.Wade@hotmail.com,529-747-4192
1703,Nikolas,Bullock,Toronto,Canada,M4C 0A2,English,Undisclosed,,Married,2,2022-02-03,1976-10-18,Nikolas.Bullock@hotmail.com,419-787-1448
1778,Lorelai,Charles,San Mateo,United States,94402,English,Male,,Single,0,2020-08-16,1981-06-26,Lorelai.Charles@hotmail.com,191-966-1519
777,Enzo,Dunlap,San Mateo,United States,94010,English,Male,,Married,1,2019-01-24,1960-02-11,Enzo.Dunlap@aol.com,599-251-6474
816,Ariella,Young,San Mateo,United States,94497,English,Male,,Married,0,2022-06-01,1964-02-16,Ariella.Young@aol.com,756-343-2538
821,Patience,Walsh,San Mateo,United States,94402,English,Female,,Married,2,2021-07-02,1959-07-07,Patience.Walsh@aol.com,139-305-7577
1056,Alia,Novak,Toronto,Canada,M4C 3B7,English,Female,,Married,0,2019-11-16,1959-08-14,Alia.Novak@aol.com,308-143-1090
1073,Roy,Bonilla,Toronto,Canada,M4C 0A2,English,Male,,Single,0,2019-01-21,1960-10-21,Roy.Bonilla@aol.com,951-965-6511
1259,Cornelius,Hopkins,Toronto,Canada,M4C 1V8,English,Female,,Married,2,2022-04-20,1958-07-02,Cornelius.Hopkins@aol.com,168-741-6386
1369,Zaria,Cordova,San Mateo,United States,94404,English,Male,,Divorced/Seperated,3,2019-01-31,1959-02-24,Zaria.Cordova@aol.com,327-299-1369
1436,Gunnar,Lin,Toronto,Canada,M3C 0J1,English,Female,,Single,0,2020-01-31,1963-11-18,Gunnar.Lin@aol.com,579-432-8974
1664,Madelyn,Elliott,Toronto,Canada,M4C 0A2,English,Female,,Married,2,2020-03-29,1965-11-01,Madelyn.Elliott@aol.com,328-319-5361
1760,Royce,Casey,Toronto,Canada,M4C 1E7,English,Male,,Single,0,2020-09-15,1962-11-18,Royce.Casey@aol.com,847-999-9194
1766,Brandon,Odom,Toronto,Canada,M4C 3M7,English,Male,,Divorced/Seperated,3,2019-09-23,1968-06-18,Brandon.Odom@aol.com,113-605-1937
1776,Jaylen,Parker,Toronto,Canada,M4C 1V6,English,Female,,Single,0,2022-01-13,1968-11-24,Jaylen.Parker@aol.com,091-173-2252
1788,Maxim,Kelley,San Mateo,United States,94403,English,Female,,Single,0,2021-12-31,1966-03-24,Maxim.Kelley@aol.com,109-544-7520
794,Paula,Dudley,San Mateo,United States,94403,English,Female,,Single,0,2020-02-22,1944-01-19,Paula.Dudley@ymail.com,201-233-2921
801,Janet,Luna,Toronto,Canada,M4C 1L8,English,Female,,Single,0,2021-01-15,1941-05-19,Janet.Luna@ymail.com,346-468-4563
803,Connor,Cervantes,Toronto,Canada,M4C 3C7,English,Female,,Married,3,2019-08-18,1953-08-16,Connor.Cervantes@ymail.com,073-085-6695
828,Jackson,Mahoney,San Mateo,United States,94010,English,Male,,Single,1,2020-05-10,1947-04-18,Jackson.Mahoney@ymail.com,253-123-2177
848,Hana,Davila,San Mateo,United States,94404,English,Male,,Single,0,2019-06-04,1955-02-18,Hana.Davila@ymail.com,293-209-2375
874,Yair,Marsh,Toronto,Canada,M4C 3M7,English,Undisclosed,,Married,2,2021-12-04,1944-11-17,Yair.Marsh@ymail.com,153-719-8855
884,Simeon,Avila,San Mateo,United States,94402,English,Male,,Married,4,2022-02-19,1954-10-07,Simeon.Avila@ymail.com,599-090-2127
902,Kelton,Berry,Toronto,Canada,M4C 1X6,English,Female,,Undisclosed,Undisclosed,2021-12-11,1944-04-03,Kelton.Berry@ymail.com,890-881-9557
948,Madilyn,Garner,San Mateo,United States,94401,English,Undisclosed,,Divorced/Seperated,3,2019-06-16,1952-04-07,Madilyn.Garner@ymail.com,638-306-3061
962,Ayaan,Thornton,San Mateo,United States,94403,English,Female,,Married,2,2020-07-18,1946-12-27,Ayaan.Thornton@ymail.com,665-431-5733
976,Alissa,Ferrell,Toronto,Canada,M3C 0C1,English,Male,,Married,2,2021-07-08,1946-12-24,Alissa.Ferrell@ymail.com,415-306-5343
991,Ryland,Brandt,Toronto,Canada,M3C 0C1,English,Female,,Single,0,2021-08-19,1943-12-09,Ryland.Brandt@ymail.com,971-412-8851
1030,Rose,Lam,Toronto,Canada,M4C 1E7,English,Female,,Married,2,2021-07-28,1953-12-08,Rose.Lam@ymail.com,465-558-5912
1042,Marcos,Christian,San Mateo,United States,94404,English,Female,,Married,1,2020-03-31,1942-01-04,Marcos.Christian@ymail.com,513-940-0143
1062,Kamron,Fitzpatrick,San Mateo,United States,94401,English,Male,,Undisclosed,Undisclosed,2019-09-21,1948-01-29,Kamron.Fitzpatrick@ymail.com,589-469-3231
1092,Luciana,Robles,San Mateo,United States,94402,English,Male,,Married,0,2019-11-29,1942-07-09,Luciana.Robles@ymail.com,307-448-6222
1099,Howard,Pollard,San Mateo,United States,94403,English,Female,,Single,0,2020-08-09,1949-10-03,Howard.Pollard@ymail.com,372-710-6100
1130,Cesar,Mayer,San Mateo,United States,94403,English,Female,,Married,0,2020-01-19,1952-02-05,Cesar.Mayer@ymail.com,186-200-2438
1211,Ana,Bean,San Mateo,United States,94401,English,Female,,Single,0,2020-01-25,1952-12-11,Ana.Bean@ymail.com,804-175-6200
1226,Eva,Guerrero,San Mateo,United States,94403,English,Male,,Married,2,2020-03-01,1945-10-09,Eva.Guerrero@ymail.com,765-180-6209
1266,Blaine,Burns,Toronto,Canada,M4C 1E7,English,Male,,Married,5+,2020-06-01,1947-11-07,Blaine.Burns@ymail.com,274-826-5879
1306,Anika,Castillo,San Mateo,United States,94401,English,Female,,Single,0,2021-06-09,1942-06-17,Anika.Castillo@ymail.com,108-779-6963
1313,Ariana,Rowe,San Mateo,United States,94403,English,Female,,Married,4,2022-01-06,1946-07-10,Ariana.Rowe@ymail.com,520-087-1374
1346,Eva,Hardin,Toronto,Canada,M4C 1V6,English,Female,,Married,1,2020-09-23,1946-11-21,Eva.Hardin@ymail.com,595-019-0642
1352,Rylan,Carpenter,Toronto,Canada,M4C 3B7,English,Male,,Single,2,2020-01-13,1949-11-27,Rylan.Carpenter@ymail.com,692-781-1686
1365,Nolan,Mcguire,Toronto,Canada,M4C 1E7,English,Female,,Single,0,2019-08-30,1945-12-04,Nolan.Mcguire@ymail.com,739-182-4665
1378,Kamren,Hill,San Mateo,United States,94497,English,Male,,Single,0,2022-03-02,1952-12-29,Kamren.Hill@ymail.com,244-219-9207
1403,Kaelyn,Bray,San Mateo,United States,94401,English,Female,,Married,1,2020-09-02,1940-04-24,Kaelyn.Bray@ymail.com,632-827-0611
1482,Luciano,Zhang,San Mateo,United States,94497,English,Female,,Divorced/Seperated,3,2020-05-23,1953-04-13,Luciano.Zhang@ymail.com,883-481-8819
1515,Esmeralda,Higgins,San Mateo,United States,94403,English,Undisclosed,,Married,4,2019-01-08,1941-05-15,Esmeralda.Higgins@ymail.com,551-924-7059
1531,Camron,Le,Toronto,Canada,M4C 3M7,English,Male,,Divorced/Seperated,1,2021-07-02,1940-12-05,Camron.Le@ymail.com,299-368-8894
1532,Sara,Parker,Toronto,Canada,M4C 3M7,English,Female,,Married,4,2021-03-27,1948-10-15,Sara.Parker@ymail.com,061-056-8983
1590,London,Crosby,San Mateo,United States,94403,English,Female,,Married,0,2021-09-29,1942-08-31,London.Crosby@ymail.com,902-059-2047
1635,Preston,Mejia,Toronto,Canada,M4C 1X6,English,Undisclosed,,Single,0,2020-02-15,1954-03-06,Preston.Mejia@ymail.com,108-806-0316
1651,Skye,Estes,Toronto,Canada,M4C 3J6,English,Female,,Single,0,2020-11-08,1952-06-18,Skye.Estes@ymail.com,498-223-1102
1659,Karter,Wagner,San Mateo,United States,94404,English,Undisclosed,,Married,0,2020-10-21,1948-10-30,Karter.Wagner@ymail.com,823-382-0521
1711,Asher,Solis,San Mateo,United States,94404,English,Male,,Divorced/Seperated,0,2022-01-16,1951-01-18,Asher.Solis@ymail.com,309-473-6508
790,Dania,Best,Toronto,Canada,M4C 1V6,English,Male,,Married,3,2021-01-08,1992-04-19,Dania.Best@gmail.com,491-642-5156
823,Morgan,Bautista,Toronto,Canada,M4C 1V8,English,Female,,Married,4,2020-07-14,2002-03-15,Morgan.Bautista@gmail.com,208-508-2284
832,Thaddeus,Serrano,Toronto,Canada,M4C 1V8,English,Female,,Undisclosed,Undisclosed,2022-03-09,1996-08-29,Thaddeus.Serrano@gmail.com,589-165-7355
868,Yasmin,Deleon,San Mateo,United States,94404,English,Male,,Divorced/Seperated,2,2020-11-25,1989-07-29,Yasmin.Deleon@gmail.com,320-859-0785
910,Giovanni,Beck,Toronto,Canada,M4C 0A2,English,Female,,Married,1,2022-04-23,1995-06-28,Giovanni.Beck@gmail.com,350-067-5708
950,Zaire,Mcneil,San Mateo,United States,94401,English,Male,,Married,1,2020-11-21,1992-01-29,Zaire.Mcneil@gmail.com,113-499-5991
1096,Fernanda,Quinn,San Mateo,United States,94010,English,Male,,Single,0,2020-07-24,1989-08-15,Fernanda.Quinn@gmail.com,733-170-4180
1110,Laura,Daniel,Toronto,Canada,M4C 3M7,English,Male,,Undisclosed,Undisclosed,2019-02-21,2005-07-03,Laura.Daniel@gmail.com,500-573-2560
1114,Christopher,Beard,San Mateo,United States,94402,English,Male,,Married,1,2022-01-13,1990-01-12,Christopher.Beard@gmail.com,205-974-4783
1139,Simeon,Larson,San Mateo,United States,94010,English,Female,,Divorced/Seperated,2,2021-10-25,1999-10-16,Simeon.Larson@gmail.com,441-683-1030
1142,Anthony,Atkinson,Toronto,Canada,M4C 1V6,English,Female,,Married,2,2021-07-03,2002-07-24,Anthony.Atkinson@gmail.com,138-904-7789
1202,Savion,Patterson,San Mateo,United States,94401,English,Male,,Married,0,2019-06-13,2001-11-19,Savion.Patterson@gmail.com,445-851-1301
1216,Ace,Hubbard,San Mateo,United States,94497,English,Undisclosed,,Single,2,2020-05-04,1989-12-01,Ace.Hubbard@gmail.com,664-736-8364
1280,Nelson,Smith,Toronto,Canada,M4C 3M7,English,Female,,Married,4,2020-04-02,1994-04-05,Nelson.Smith@gmail.com,650-298-6187
1298,Lawrence,Yoder,Toronto,Canada,M3C 0C1,English,Male,,Married,1,2019-03-14,2002-06-25,Lawrence.Yoder@gmail.com,853-779-4395
1308,Bria,Schmidt,Toronto,Canada,M4C 1X6,English,Male,,Married,1,2021-01-30,1998-08-15,Bria.Schmidt@gmail.com,795-332-5923
1341,Norah,Leach,Toronto,Canada,M4C 3J6,English,Female,,Married,2,2020-06-16,2001-10-25,Norah.Leach@gmail.com,738-498-5953
1356,Dalia,Galloway,San Mateo,United States,94497,English,Female,,Single,0,2019-10-18,1991-01-07,Dalia.Galloway@gmail.com,365-303-6170
1412,Roman,Mayer,Toronto,Canada,M4C 1V8,English,Male,,Single,0,2021-05-28,1997-07-18,Roman.Mayer@gmail.com,302-983-5927
1472,Aubree,Johns,San Mateo,United States,94401,English,Female,,Undisclosed,Undisclosed,2020-07-12,2002-10-12,Aubree.Johns@gmail.com,383-490-0457
1494,Charlize,Griffin,San Mateo,United States,94403,English,Male,,Married,2,2022-03-23,2000-10-14,Charlize.Griffin@gmail.com,796-703-4744
1497,Brynn,Pope,San Mateo,United States,94403,English,Male,,Undisclosed,Undisclosed,2022-02-19,1993-03-15,Brynn.Pope@gmail.com,644-426-8816
1506,Micah,Freeman,Toronto,Canada,M4C 1L8,English,Male,,Divorced/Seperated,2,2019-07-03,1996-08-15,Micah.Freeman@gmail.com,471-184-1854
1523,Jaqueline,Montes,San Mateo,United States,94497,English,Female,,Single,0,2022-02-06,1997-03-23,Jaqueline.Montes@gmail.com,262-579-0052
1564,Trevin,Faulkner,San Mateo,United States,94497,English,Female,,Married,3,2019-01-14,2006-04-03,Trevin.Faulkner@gmail.com,215-035-4283
1624,Amina,Hardin,Toronto,Canada,M4C 1V8,English,Female,,Single,0,2019-12-07,1989-10-13,Amina.Hardin@gmail.com,266-260-4721
1704,Emilio,Savage,San Mateo,United States,94404,English,Female,,Single,0,2021-05-06,1991-01-27,Emilio.Savage@gmail.com,443-785-7509
1709,Valery,Collins,San Mateo,United States,94402,English,Female,,Married,0,2019-03-13,1999-02-02,Valery.Collins@gmail.com,555-553-0219
1756,Jasmine,Duncan,San Mateo,United States,94401,English,Male,,Married,3,2022-01-02,1990-08-31,Jasmine.Duncan@gmail.com,164-311-1488
859,Chance,Sweeney,Barcelona,Spain,08013,English,Male,,Single,0,2020-11-29,1983-11-13,Chance.Sweeney@hotmail.com,366-915-2765
955,Esteban,Buck,Barcelona,Spain,08013,English,Female,,Married,2,2019-12-26,1974-05-31,Esteban.Buck@hotmail.com,759-465-2271
997,Damarion,Wall,Barcelona,Spain,08013,English,Undisclosed,,Single,0,2020-09-27,1987-11-04,Damarion.Wall@hotmail.com,818-823-3911
1044,Leonard,Wilkerson,Barcelona,Spain,08013,English,Female,,Undisclosed,Undisclosed,2019-08-11,1971-06-03,Leonard.Wilkerson@hotmail.com,387-902-6853
1077,Jaxson,Summers,Barcelona,Spain,08013,English,Male,,Divorced/Seperated,5+,2020-08-12,1983-04-10,Jaxson.Summers@hotmail.com,481-738-3246
1236,Bianca,Hahn,Barcelona,Spain,08013,English,Female,,Single,1,2021-12-01,1973-11-02,Bianca.Hahn@hotmail.com,597-592-1542
1250,Mikayla,Steele,Barcelona,Spain,08013,English,Male,,Undisclosed,Undisclosed,2020-11-19,1988-01-03,Mikayla.Steele@hotmail.com,742-518-2820
1255,Antoine,Wu,Barcelona,Spain,08013,English,Male,,Married,3,2019-07-31,1978-07-05,Antoine.Wu@hotmail.com,610-099-8340
1279,Gordon,Park,Barcelona,Spain,08013,English,Male,,Married,4,2021-04-25,1973-05-19,Gordon.Park@hotmail.com,253-619-1371
1299,Lincoln,Schultz,Barcelona,Spain,08013,English,Undisclosed,,Married,5+,2019-11-28,1973-08-23,Lincoln.Schultz@hotmail.com,407-373-9407
1350,Joe,Hebert,Barcelona,Spain,08013,English,Male,,Single,0,2021-01-26,1981-01-08,Joe.Hebert@hotmail.com,666-295-0682
1384,Bailee,Keller,Barcelona,Spain,08013,English,Female,,Married,2,2019-12-05,1985-08-23,Bailee.Keller@hotmail.com,733-774-2968
1508,Paityn,Shannon,Barcelona,Spain,08013,English,Female,,Single,0,2019-02-07,1977-04-02,Paityn.Shannon@hotmail.com,318-754-6611
1573,Chaz,Copeland,Barcelona,Spain,08013,English,Male,,Married,3,2022-02-22,1981-03-10,Chaz.Copeland@hotmail.com,875-754-9163
1612,Katelynn,Curtis,Barcelona,Spain,08013,English,Female,,Single,0,2019-10-08,1974-10-15,Katelynn.Curtis@hotmail.com,634-955-3760
1674,Gillian,Sanders,Barcelona,Spain,08013,English,Female,,Married,5+,2021-02-14,1988-08-13,Gillian.Sanders@hotmail.com,953-676-7892
1721,Annie,Schwartz,Barcelona,Spain,08013,English,Male,,Married,2,2021-10-15,1978-06-30,Annie.Schwartz@hotmail.com,275-992-7829
1745,Valentino,Palmer,Barcelona,Spain,08013,English,Male,,Single,1,2020-08-27,1976-05-09,Valentino.Palmer@hotmail.com,528-051-0845
1761,Gina,Sanders,Barcelona,Spain,08013,English,Female,,Divorced/Seperated,2,2020-01-24,1976-04-14,Gina.Sanders@hotmail.com,031-433-4977
840,Jonathan,Richardson,Barcelona,Spain,08013,English,Female,,Married,2,2019-05-20,1962-04-29,Jonathan.Richardson@aol.com,754-233-8219
879,Kane,Daniels,Barcelona,Spain,08013,English,Male,,Single,0,2019-11-16,1960-02-18,Kane.Daniels@aol.com,808-424-3194
946,Kingston,Solis,Barcelona,Spain,08013,English,Male,,Married,1,2019-01-07,1961-05-23,Kingston.Solis@aol.com,008-062-2104
1083,Ezequiel,Mcpherson,Barcelona,Spain,08013,English,Female,,Married,2,2020-01-02,1964-01-31,Ezequiel.Mcpherson@aol.com,408-334-4766
